Sample,Ind,Month,species,propDiet,season
Sample217,Ind1,10,sablefish,0.07167292052649846,Autumn
Sample217,Ind1,10,lingcod,0,Autumn
Sample217,Ind1,10,arrowtooth flounder,0.13027971666959848,Autumn
Sample217,Ind1,10,Pacific halibut,0,Autumn
Sample218,Ind5,11,Chinook salmon,0,Autumn
Sample218,Ind5,11,chum salmon,0.28888760639803285,Autumn
Sample218,Ind5,11,coho salmon,0.19403399580052832,Autumn
Sample218,Ind5,11,steelhead salmon,0.02115247625882817,Autumn
Sample218,Ind5,11,pink salmon,0,Autumn
Sample218,Ind5,11,sablefish,0.32743860595525437,Autumn
Sample218,Ind5,11,lingcod,0,Autumn
Sample218,Ind5,11,arrowtooth flounder,0.16623951960253497,Autumn
Sample218,Ind5,11,Pacific halibut,0,Autumn
Sample219,Ind3,1,Chinook salmon,0.1495706036993857,Winter
Sample219,Ind3,1,chum salmon,0.45620252558142144,Winter
Sample219,Ind3,1,coho salmon,0,Winter
Sample219,Ind3,1,steelhead salmon,0.039030288515607144,Winter
Sample219,Ind3,1,pink salmon,0,Winter
Sample219,Ind3,1,sablefish,0,Winter
Sample219,Ind3,1,lingcod,0.17218441139231813,Winter
Sample219,Ind3,1,arrowtooth flounder,0.025447065537197895,Winter
Sample219,Ind3,1,Pacific halibut,0.15756510527406964,Winter
Sample220,Ind22,8,Chinook salmon,0.425665832131094,Summer
Sample220,Ind22,8,chum salmon,0.27479910588398365,Summer
Sample220,Ind22,8,coho salmon,0.2777158400128098,Summer
Sample220,Ind22,8,steelhead salmon,0.01247318136640749,Summer
Sample220,Ind22,8,pink salmon,0,Summer
Sample220,Ind22,8,sablefish,0,Summer
Sample220,Ind22,8,lingcod,0,Summer
Sample220,Ind22,8,arrowtooth flounder,0,Summer
Sample220,Ind22,8,Pacific halibut,0,Summer
Sample221,Ind26,4,Chinook salmon,0.5851740841519857,Spring
Sample221,Ind26,4,chum salmon,0.25523977892455624,Spring
Sample221,Ind26,4,coho salmon,0.049150563410457614,Spring
Sample221,Ind26,4,steelhead salmon,0,Spring
Sample221,Ind26,4,pink salmon,0,Spring
Sample221,Ind26,4,sablefish,0,Spring
Sample221,Ind26,4,lingcod,0,Spring
Sample221,Ind26,4,arrowtooth flounder,0,Spring
Sample221,Ind26,4,Pacific halibut,0.109527858247724,Spring
Sample222,Ind13,6,Chinook salmon,0.8837032194787404,Spring
Sample222,Ind13,6,chum salmon,0,Spring
Sample222,Ind13,6,coho salmon,0.08376439396253071,Spring
Sample222,Ind13,6,steelhead salmon,0.03253238655872891,Spring
Sample222,Ind13,6,pink salmon,0,Spring
Sample222,Ind13,6,sablefish,0,Spring
Sample222,Ind13,6,lingcod,0,Spring
Sample222,Ind13,6,arrowtooth flounder,0,Spring
Sample222,Ind13,6,Pacific halibut,0,Spring
Sample223,Ind11,10,Chinook salmon,0.3053300207962801,Autumn
Sample223,Ind11,10,chum salmon,0.18120674207874407,Autumn
Sample223,Ind11,10,coho salmon,0.1963137553192799,Autumn
Sample223,Ind11,10,steelhead salmon,0,Autumn
Sample223,Ind11,10,pink salmon,0,Autumn
Sample223,Ind11,10,sablefish,0.19727756162101454,Autumn
Sample223,Ind11,10,lingcod,0,Autumn
Sample223,Ind11,10,arrowtooth flounder,0.11986226090549493,Autumn
Sample223,Ind11,10,Pacific halibut,0,Autumn
Sample224,Ind20,12,Chinook salmon,0,Autumn
Sample224,Ind20,12,chum salmon,0.5565183301230406,Autumn
Sample224,Ind20,12,coho salmon,0,Autumn
Sample224,Ind20,12,steelhead salmon,0.022423802272961323,Autumn
Sample224,Ind20,12,pink salmon,0,Autumn
Sample224,Ind20,12,sablefish,0,Autumn
Sample224,Ind20,12,lingcod,0.16362984488960455,Autumn
Sample224,Ind20,12,arrowtooth flounder,0.2451995390148626,Autumn
Sample224,Ind20,12,Pacific halibut,0,Autumn
Sample225,Ind26,11,Chinook salmon,0.08099270556190007,Autumn
Sample225,Ind26,11,chum salmon,0.2919174408883306,Autumn
Sample225,Ind26,11,coho salmon,0.12354126828982456,Autumn
Sample225,Ind26,11,steelhead salmon,0,Autumn
Sample225,Ind26,11,pink salmon,0,Autumn
Sample225,Ind26,11,sablefish,0.2786596465948327,Autumn
Sample225,Ind26,11,lingcod,0,Autumn
Sample225,Ind26,11,arrowtooth flounder,0.2193521801724158,Autumn
Sample225,Ind26,11,Pacific halibut,0,Autumn
Sample226,Ind17,4,Chinook salmon,0.3601569212351303,Spring
Sample226,Ind17,4,chum salmon,0.43575960048749285,Spring
Sample226,Ind17,4,coho salmon,0.10771503892666662,Spring
Sample226,Ind17,4,steelhead salmon,0,Spring
Sample226,Ind17,4,pink salmon,0,Spring
Sample226,Ind17,4,sablefish,0,Spring
Sample226,Ind17,4,lingcod,0,Spring
Sample226,Ind17,4,arrowtooth flounder,0,Spring
Sample226,Ind17,4,Pacific halibut,0.0930082177712253,Spring
Sample227,Ind27,8,Chinook salmon,0.39763736141182304,Summer
Sample227,Ind27,8,chum salmon,0.22236810267293333,Summer
Sample227,Ind27,8,coho salmon,0.21349180244191684,Summer
Sample227,Ind27,8,steelhead salmon,0.0360651735039182,Summer
Sample227,Ind27,8,pink salmon,0,Summer
Sample227,Ind27,8,sablefish,0,Summer
Sample227,Ind27,8,lingcod,0,Summer
Sample227,Ind27,8,arrowtooth flounder,0.1293370302966082,Summer
Sample227,Ind27,8,Pacific halibut,0,Summer
Sample228,Ind27,9,Chinook salmon,0.570379588658561,Summer
Sample228,Ind27,9,chum salmon,0.10535186114968552,Summer
Sample228,Ind27,9,coho salmon,0.30731302372358876,Summer
Sample228,Ind27,9,steelhead salmon,0,Summer
Sample228,Ind27,9,pink salmon,0,Summer
Sample228,Ind27,9,sablefish,0,Summer
Sample228,Ind27,9,lingcod,0,Summer
Sample228,Ind27,9,arrowtooth flounder,0,Summer
Sample228,Ind27,9,Pacific halibut,0,Summer
Sample229,Ind30,8,Chinook salmon,0.58611113512591,Summer
Sample229,Ind30,8,chum salmon,0.14582926876708255,Summer
Sample229,Ind30,8,coho salmon,0.2508630162945371,Summer
Sample229,Ind30,8,steelhead salmon,0,Summer
Sample229,Ind30,8,pink salmon,0,Summer
Sample229,Ind30,8,sablefish,0,Summer
Sample229,Ind30,8,lingcod,0,Summer
Sample229,Ind30,8,arrowtooth flounder,0,Summer
Sample229,Ind30,8,Pacific halibut,0,Summer
Sample230,Ind20,12,Chinook salmon,0.01945075784171117,Autumn
Sample230,Ind20,12,chum salmon,0.5107608564699491,Autumn
Sample230,Ind20,12,coho salmon,0,Autumn
Sample230,Ind20,12,steelhead salmon,0.11720324995144514,Autumn
Sample230,Ind20,12,pink salmon,0,Autumn
Sample230,Ind20,12,sablefish,0.019089339207125945,Autumn
Sample230,Ind20,12,lingcod,0.05188949224283769,Autumn
Sample230,Ind20,12,arrowtooth flounder,0.26480238141440016,Autumn
Sample230,Ind20,12,Pacific halibut,0.016803922872530734,Autumn
Sample231,Ind4,3,Chinook salmon,0.4685545234997614,Winter
Sample231,Ind4,3,chum salmon,0.21171529829399657,Winter
Sample231,Ind4,3,coho salmon,0.1304868016695713,Winter
Sample231,Ind4,3,steelhead salmon,0,Winter
Sample231,Ind4,3,pink salmon,0,Winter
Sample231,Ind4,3,sablefish,0,Winter
Sample231,Ind4,3,lingcod,0.11983370325109946,Winter
Sample231,Ind4,3,arrowtooth flounder,0.03059355834766128,Winter
Sample231,Ind4,3,Pacific halibut,0.03464398926758049,Winter
Sample232,Ind20,3,Chinook salmon,0.3760964835505868,Winter
Sample232,Ind20,3,chum salmon,0.29731343799585985,Winter
Sample232,Ind20,3,coho salmon,0.1286047190532254,Winter
Sample232,Ind20,3,steelhead salmon,0.018418804607975223,Winter
Sample232,Ind20,3,pink salmon,0,Winter
Sample232,Ind20,3,sablefish,0,Winter
Sample232,Ind20,3,lingcod,0.1450009163747067,Winter
Sample232,Ind20,3,arrowtooth flounder,0,Winter
Sample232,Ind20,3,Pacific halibut,0.0337363856842308,Winter
Sample233,Ind11,8,Chinook salmon,0.18076153177584353,Summer
Sample233,Ind11,8,chum salmon,0.2994011640310485,Summer
Sample233,Ind11,8,coho salmon,0.4319828747904743,Summer
Sample233,Ind11,8,steelhead salmon,0.04194088415370023,Summer
Sample233,Ind11,8,pink salmon,0,Summer
Sample233,Ind11,8,sablefish,0,Summer
Sample233,Ind11,8,lingcod,0,Summer
Sample233,Ind11,8,arrowtooth flounder,0.03781365115774494,Summer
Sample233,Ind11,8,Pacific halibut,0,Summer
Sample234,Ind17,5,Chinook salmon,0.7855143614879274,Spring
Sample234,Ind17,5,chum salmon,0,Spring
Sample234,Ind17,5,coho salmon,0.1792071718714472,Spring
Sample234,Ind17,5,steelhead salmon,0.02521197529820658,Spring
Sample234,Ind17,5,pink salmon,0,Spring
Sample234,Ind17,5,sablefish,0,Spring
Sample234,Ind17,5,lingcod,0,Spring
Sample234,Ind17,5,arrowtooth flounder,0,Spring
Sample234,Ind17,5,Pacific halibut,0,Spring
Sample235,Ind9,7,Chinook salmon,0.803775566286774,Summer
Sample235,Ind9,7,chum salmon,0,Summer
Sample235,Ind9,7,coho salmon,0.05366660752639358,Summer
Sample235,Ind9,7,steelhead salmon,0.1425578261868323,Summer
Sample235,Ind9,7,pink salmon,0,Summer
Sample235,Ind9,7,sablefish,0,Summer
Sample235,Ind9,7,lingcod,0,Summer
Sample235,Ind9,7,arrowtooth flounder,0,Summer
Sample235,Ind9,7,Pacific halibut,0,Summer
Sample236,Ind17,3,Chinook salmon,0.409529668755582,Winter
Sample236,Ind17,3,chum salmon,0.10226508456991779,Winter
Sample236,Ind17,3,coho salmon,0.11504332292918966,Winter
Sample236,Ind17,3,steelhead salmon,0.027587151121521446,Winter
Sample236,Ind17,3,pink salmon,0,Winter
Sample236,Ind17,3,sablefish,0,Winter
Sample236,Ind17,3,lingcod,0.26898725053294403,Winter
Sample236,Ind17,3,arrowtooth flounder,0,Winter
Sample236,Ind17,3,Pacific halibut,0.06663761952843639,Winter
Sample237,Ind30,10,Chinook salmon,0.434298693776188,Autumn
Sample237,Ind30,10,chum salmon,0.2345677286462448,Autumn
Sample237,Ind30,10,coho salmon,0.18661197695583362,Autumn
Sample237,Ind30,10,steelhead salmon,0,Autumn
Sample237,Ind30,10,pink salmon,0,Autumn
Sample237,Ind30,10,sablefish,0.09958618402747264,Autumn
Sample237,Ind30,10,lingcod,0,Autumn
Sample237,Ind30,10,arrowtooth flounder,0.044361611853280455,Autumn
Sample237,Ind30,10,Pacific halibut,0,Autumn
Sample238,Ind13,5,Chinook salmon,0.8304459233652796,Spring
Sample238,Ind13,5,chum salmon,0,Spring
Sample238,Ind13,5,coho salmon,0.15405566477795016,Spring
Sample238,Ind13,5,steelhead salmon,0.011753249803688798,Spring
Sample238,Ind13,5,pink salmon,0,Spring
Sample238,Ind13,5,sablefish,0,Spring
Sample238,Ind13,5,lingcod,0,Spring
Sample238,Ind13,5,arrowtooth flounder,0,Spring
Sample238,Ind13,5,Pacific halibut,0,Spring
Sample239,Ind30,10,Chinook salmon,0.3832102134732376,Autumn
Sample239,Ind30,10,chum salmon,0.1594528890719921,Autumn
Sample239,Ind30,10,coho salmon,0.05200439349559469,Autumn
Sample239,Ind30,10,steelhead salmon,0,Autumn
Sample239,Ind30,10,pink salmon,0,Autumn
Sample239,Ind30,10,sablefish,0.180637514367442,Autumn
Sample239,Ind30,10,lingcod,0,Autumn
Sample239,Ind30,10,arrowtooth flounder,0.21907798578806262,Autumn
Sample239,Ind30,10,Pacific halibut,0,Autumn
Sample240,Ind28,7,Chinook salmon,0.814488035258569,Summer
Sample240,Ind28,7,chum salmon,0,Summer
Sample240,Ind28,7,coho salmon,0.17904455192821617,Summer
Sample240,Ind28,7,steelhead salmon,0,Summer
Sample240,Ind28,7,pink salmon,0,Summer
Sample240,Ind28,7,sablefish,0,Summer
Sample240,Ind28,7,lingcod,0,Summer
Sample240,Ind28,7,arrowtooth flounder,0,Summer
Sample240,Ind28,7,Pacific halibut,0,Summer
Sample241,Ind17,3,Chinook salmon,0.2952523266214021,Winter
Sample241,Ind17,3,chum salmon,0.08646807496696406,Winter
Sample241,Ind17,3,coho salmon,0.24780815593981495,Winter
Sample241,Ind17,3,steelhead salmon,0.012406299122031225,Winter
Sample241,Ind17,3,pink salmon,0,Winter
Sample241,Ind17,3,sablefish,0,Winter
Sample241,Ind17,3,lingcod,0.29292440434518613,Winter
Sample241,Ind17,3,arrowtooth flounder,0,Winter
Sample241,Ind17,3,Pacific halibut,0.06273948777704713,Winter
Sample242,Ind29,10,Chinook salmon,0.44553927573931407,Autumn
Sample242,Ind29,10,chum salmon,0.11618578337451929,Autumn
Sample242,Ind29,10,coho salmon,0.15764720035507784,Autumn
Sample242,Ind29,10,steelhead salmon,0,Autumn
Sample242,Ind29,10,pink salmon,0,Autumn
Sample242,Ind29,10,sablefish,0.23632684190438857,Autumn
Sample242,Ind29,10,lingcod,0,Autumn
Sample242,Ind29,10,arrowtooth flounder,0.03989762555587118,Autumn
Sample242,Ind29,10,Pacific halibut,0,Autumn
Sample243,Ind20,7,Chinook salmon,0.8133687319975546,Summer
Sample243,Ind20,7,chum salmon,0,Summer
Sample243,Ind20,7,coho salmon,0.16340877611834645,Summer
Sample243,Ind20,7,steelhead salmon,0.023222491884099077,Summer
Sample243,Ind20,7,pink salmon,0,Summer
Sample243,Ind20,7,sablefish,0,Summer
Sample243,Ind20,7,lingcod,0,Summer
Sample243,Ind20,7,arrowtooth flounder,0,Summer
Sample243,Ind20,7,Pacific halibut,0,Summer
Sample244,Ind1,8,Chinook salmon,0.2685634433199395,Summer
Sample244,Ind1,8,chum salmon,0.38635002247574807,Summer
Sample244,Ind1,8,coho salmon,0.1520869540074042,Summer
Sample244,Ind1,8,steelhead salmon,0,Summer
Sample244,Ind1,8,pink salmon,0,Summer
Sample244,Ind1,8,sablefish,0,Summer
Sample244,Ind1,8,lingcod,0,Summer
Sample244,Ind1,8,arrowtooth flounder,0.17797686961669937,Summer
Sample244,Ind1,8,Pacific halibut,0,Summer
Sample245,Ind17,8,Chinook salmon,0.22744105571684803,Summer
Sample245,Ind17,8,chum salmon,0.228129307190993,Summer
Sample245,Ind17,8,coho salmon,0.4975978519431765,Summer
Sample245,Ind17,8,steelhead salmon,0,Summer
Sample245,Ind17,8,pink salmon,0,Summer
Sample245,Ind17,8,sablefish,0,Summer
Sample245,Ind17,8,lingcod,0,Summer
Sample245,Ind17,8,arrowtooth flounder,0.03883636889276889,Summer
Sample245,Ind17,8,Pacific halibut,0,Summer
Sample246,Ind1,11,Chinook salmon,0.025698942870764668,Autumn
Sample246,Ind1,11,chum salmon,0.2828818212121113,Autumn
Sample246,Ind1,11,coho salmon,0.1668069145263703,Autumn
Sample246,Ind1,11,steelhead salmon,0.011069422263690823,Autumn
Sample246,Ind1,11,pink salmon,0,Autumn
Sample246,Ind1,11,sablefish,0.29328526671137656,Autumn
Sample246,Ind1,11,lingcod,0,Autumn
Sample246,Ind1,11,arrowtooth flounder,0.22025763240652602,Autumn
Sample246,Ind1,11,Pacific halibut,0,Autumn
Sample247,Ind28,3,Chinook salmon,0.3293706341429388,Winter
Sample247,Ind28,3,chum salmon,0.2578341609357286,Winter
Sample247,Ind28,3,coho salmon,0.13988062578897625,Winter
Sample247,Ind28,3,steelhead salmon,0.0370476746446618,Winter
Sample247,Ind28,3,pink salmon,0,Winter
Sample247,Ind28,3,sablefish,0,Winter
Sample247,Ind28,3,lingcod,0.09898032641427684,Winter
Sample247,Ind28,3,arrowtooth flounder,0.03207934983789446,Winter
Sample247,Ind28,3,Pacific halibut,0.10480722823552317,Winter
Sample248,Ind2,10,Chinook salmon,0.38374831792374453,Autumn
Sample248,Ind2,10,chum salmon,0.2341484171437388,Autumn
Sample248,Ind2,10,coho salmon,0.08457514145227747,Autumn
Sample248,Ind2,10,steelhead salmon,0.012444656588301881,Autumn
Sample248,Ind2,10,pink salmon,0,Autumn
Sample248,Ind2,10,sablefish,0.1421710218162946,Autumn
Sample248,Ind2,10,lingcod,0,Autumn
Sample248,Ind2,10,arrowtooth flounder,0.120256273084283,Autumn
Sample248,Ind2,10,Pacific halibut,0.022656171991359737,Autumn
Sample249,Ind8,3,Chinook salmon,0.4330827208711276,Winter
Sample249,Ind8,3,chum salmon,0.10784652290950042,Winter
Sample249,Ind8,3,coho salmon,0.1245341019604438,Winter
Sample249,Ind8,3,steelhead salmon,0,Winter
Sample249,Ind8,3,pink salmon,0,Winter
Sample249,Ind8,3,sablefish,0,Winter
Sample249,Ind8,3,lingcod,0.12476041587273969,Winter
Sample249,Ind8,3,arrowtooth flounder,0.11744805274063064,Winter
Sample249,Ind8,3,Pacific halibut,0.092073072938969,Winter
Sample250,Ind16,2,Chinook salmon,0.6004173935307022,Winter
Sample250,Ind16,2,chum salmon,0.2546879373790137,Winter
Sample250,Ind16,2,coho salmon,0,Winter
Sample250,Ind16,2,steelhead salmon,0,Winter
Sample250,Ind16,2,pink salmon,0,Winter
Sample250,Ind16,2,sablefish,0,Winter
Sample250,Ind16,2,lingcod,0.07563757621433753,Winter
Sample250,Ind16,2,arrowtooth flounder,0.013995014275830251,Winter
Sample250,Ind16,2,Pacific halibut,0.05523691942982494,Winter
Sample251,Ind3,7,Chinook salmon,0.8629038734115788,Summer
Sample251,Ind3,7,chum salmon,0,Summer
Sample251,Ind3,7,coho salmon,0.1280559047786943,Summer
Sample251,Ind3,7,steelhead salmon,0,Summer
Sample251,Ind3,7,pink salmon,0,Summer
Sample251,Ind3,7,sablefish,0,Summer
Sample251,Ind3,7,lingcod,0,Summer
Sample251,Ind3,7,arrowtooth flounder,0,Summer
Sample251,Ind3,7,Pacific halibut,0,Summer
Sample252,Ind5,4,Chinook salmon,0.5085350618708924,Spring
Sample252,Ind5,4,chum salmon,0.24137060472553223,Spring
Sample252,Ind5,4,coho salmon,0.12389942477498693,Spring
Sample252,Ind5,4,steelhead salmon,0,Spring
Sample252,Ind5,4,pink salmon,0,Spring
Sample252,Ind5,4,sablefish,0,Spring
Sample252,Ind5,4,lingcod,0,Spring
Sample252,Ind5,4,arrowtooth flounder,0.042475797076824987,Spring
Sample252,Ind5,4,Pacific halibut,0.08204346194229055,Spring
Sample253,Ind13,5,Chinook salmon,0.5750841053584933,Spring
Sample253,Ind13,5,chum salmon,0,Spring
Sample253,Ind13,5,coho salmon,0.3940360712816116,Spring
Sample253,Ind13,5,steelhead salmon,0.012216710323831743,Spring
Sample253,Ind13,5,pink salmon,0,Spring
Sample253,Ind13,5,sablefish,0,Spring
Sample253,Ind13,5,lingcod,0,Spring
Sample253,Ind13,5,arrowtooth flounder,0,Spring
Sample253,Ind13,5,Pacific halibut,0.010494391077322272,Spring
Sample254,Ind12,5,Chinook salmon,0.3937540886224079,Spring
Sample254,Ind12,5,chum salmon,0,Spring
Sample254,Ind12,5,coho salmon,0.5438907068831175,Spring
Sample254,Ind12,5,steelhead salmon,0,Spring
Sample254,Ind12,5,pink salmon,0,Spring
Sample254,Ind12,5,sablefish,0,Spring
Sample254,Ind12,5,lingcod,0,Spring
Sample254,Ind12,5,arrowtooth flounder,0.052698347301589975,Spring
Sample254,Ind12,5,Pacific halibut,0,Spring
Sample255,Ind1,11,Chinook salmon,0.026061435567473597,Autumn
Sample255,Ind1,11,chum salmon,0.26766482985302503,Autumn
Sample255,Ind1,11,coho salmon,0.22441905850852362,Autumn
Sample255,Ind1,11,steelhead salmon,0.05852951215439613,Autumn
Sample255,Ind1,11,pink salmon,0,Autumn
Sample255,Ind1,11,sablefish,0.296747595339889,Autumn
Sample255,Ind1,11,lingcod,0,Autumn
Sample255,Ind1,11,arrowtooth flounder,0.1265039714198604,Autumn
Sample255,Ind1,11,Pacific halibut,0,Autumn
Sample256,Ind30,10,Chinook salmon,0.27223857024191767,Autumn
Sample256,Ind30,10,chum salmon,0.0895532846667618,Autumn
Sample256,Ind30,10,coho salmon,0.1442111166868708,Autumn
Sample256,Ind30,10,steelhead salmon,0,Autumn
Sample256,Ind30,10,pink salmon,0,Autumn
Sample256,Ind30,10,sablefish,0.22264782170911626,Autumn
Sample256,Ind30,10,lingcod,0,Autumn
Sample256,Ind30,10,arrowtooth flounder,0.2578916181861395,Autumn
Sample256,Ind30,10,Pacific halibut,0.013451617855660571,Autumn
Sample257,Ind19,11,Chinook salmon,0.1645515285084988,Autumn
Sample257,Ind19,11,chum salmon,0.3501636562854896,Autumn
Sample257,Ind19,11,coho salmon,0.19039697079501539,Autumn
Sample257,Ind19,11,steelhead salmon,0,Autumn
Sample257,Ind19,11,pink salmon,0,Autumn
Sample257,Ind19,11,sablefish,0.23772070512927534,Autumn
Sample257,Ind19,11,lingcod,0,Autumn
Sample257,Ind19,11,arrowtooth flounder,0.05413162138278592,Autumn
Sample257,Ind19,11,Pacific halibut,0,Autumn
Sample258,Ind28,10,Chinook salmon,0.1381501106008562,Autumn
Sample258,Ind28,10,chum salmon,0.2825646174000931,Autumn
Sample258,Ind28,10,coho salmon,0.11794255025576127,Autumn
Sample258,Ind28,10,steelhead salmon,0.019197804411079357,Autumn
Sample258,Ind28,10,pink salmon,0,Autumn
Sample258,Ind28,10,sablefish,0.3073602117633094,Autumn
Sample258,Ind28,10,lingcod,0,Autumn
Sample258,Ind28,10,arrowtooth flounder,0.13476566561096018,Autumn
Sample258,Ind28,10,Pacific halibut,0,Autumn
Sample259,Ind5,1,Chinook salmon,0.15087076291251403,Winter
Sample259,Ind5,1,chum salmon,0.18979997989701622,Winter
Sample259,Ind5,1,coho salmon,0,Winter
Sample259,Ind5,1,steelhead salmon,0,Winter
Sample259,Ind5,1,pink salmon,0,Winter
Sample259,Ind5,1,sablefish,0,Winter
Sample259,Ind5,1,lingcod,0.6502358463943251,Winter
Sample259,Ind5,1,arrowtooth flounder,0,Winter
Sample259,Ind5,1,Pacific halibut,0,Winter
Sample260,Ind15,5,Chinook salmon,0.6342926360295073,Spring
Sample260,Ind15,5,chum salmon,0,Spring
Sample260,Ind15,5,coho salmon,0.3482754155783156,Spring
Sample260,Ind15,5,steelhead salmon,0,Spring
Sample260,Ind15,5,pink salmon,0,Spring
Sample260,Ind15,5,sablefish,0,Spring
Sample260,Ind15,5,lingcod,0,Spring
Sample260,Ind15,5,arrowtooth flounder,0,Spring
Sample260,Ind15,5,Pacific halibut,0,Spring
Sample261,Ind24,6,Chinook salmon,0.836982780010527,Spring
Sample261,Ind24,6,chum salmon,0,Spring
Sample261,Ind24,6,coho salmon,0.1613382026840833,Spring
Sample261,Ind24,6,steelhead salmon,0,Spring
Sample261,Ind24,6,pink salmon,0,Spring
Sample261,Ind24,6,sablefish,0,Spring
Sample261,Ind24,6,lingcod,0,Spring
Sample261,Ind24,6,arrowtooth flounder,0,Spring
Sample261,Ind24,6,Pacific halibut,0,Spring
Sample262,Ind6,10,Chinook salmon,0.4596634985767597,Autumn
Sample262,Ind6,10,chum salmon,0.19164992517014906,Autumn
Sample262,Ind6,10,coho salmon,0.044416623515515966,Autumn
Sample262,Ind6,10,steelhead salmon,0,Autumn
Sample262,Ind6,10,pink salmon,0,Autumn
Sample262,Ind6,10,sablefish,0.23197185622930555,Autumn
Sample262,Ind6,10,lingcod,0,Autumn
Sample262,Ind6,10,arrowtooth flounder,0.06708984354514941,Autumn
Sample262,Ind6,10,Pacific halibut,0,Autumn
Sample263,Ind23,7,Chinook salmon,0.8735907050500752,Summer
Sample263,Ind23,7,chum salmon,0,Summer
Sample263,Ind23,7,coho salmon,0.10372244631984087,Summer
Sample263,Ind23,7,steelhead salmon,0.022686848630083977,Summer
Sample263,Ind23,7,pink salmon,0,Summer
Sample263,Ind23,7,sablefish,0,Summer
Sample263,Ind23,7,lingcod,0,Summer
Sample263,Ind23,7,arrowtooth flounder,0,Summer
Sample263,Ind23,7,Pacific halibut,0,Summer
Sample264,Ind16,10,Chinook salmon,0.32056080785833085,Autumn
Sample264,Ind16,10,chum salmon,0.2986550872266061,Autumn
Sample264,Ind16,10,coho salmon,0.17637508314871753,Autumn
Sample264,Ind16,10,steelhead salmon,0,Autumn
Sample264,Ind16,10,pink salmon,0,Autumn
Sample264,Ind16,10,sablefish,0.10158687565125969,Autumn
Sample264,Ind16,10,lingcod,0,Autumn
Sample264,Ind16,10,arrowtooth flounder,0.1021839103997011,Autumn
Sample264,Ind16,10,Pacific halibut,0,Autumn
Sample265,Ind10,9,Chinook salmon,0.4820243607843248,Summer
Sample265,Ind10,9,chum salmon,0.14079793517595604,Summer
Sample265,Ind10,9,coho salmon,0.2987591325134474,Summer
Sample265,Ind10,9,steelhead salmon,0.0651520735927673,Summer
Sample265,Ind10,9,pink salmon,0,Summer
Sample265,Ind10,9,sablefish,0.012539139475813525,Summer
Sample265,Ind10,9,lingcod,0,Summer
Sample265,Ind10,9,arrowtooth flounder,0,Summer
Sample265,Ind10,9,Pacific halibut,0,Summer
Sample266,Ind7,12,Chinook salmon,0.11789827496933908,Autumn
Sample266,Ind7,12,chum salmon,0.7289957071383774,Autumn
Sample266,Ind7,12,coho salmon,0,Autumn
Sample266,Ind7,12,steelhead salmon,0.06540941297072457,Autumn
Sample266,Ind7,12,pink salmon,0,Autumn
Sample266,Ind7,12,sablefish,0,Autumn
Sample266,Ind7,12,lingcod,0,Autumn
Sample266,Ind7,12,arrowtooth flounder,0.06843042509321005,Autumn
Sample266,Ind7,12,Pacific halibut,0,Autumn
Sample267,Ind9,12,Chinook salmon,0,Autumn
Sample267,Ind9,12,chum salmon,0.36090365593299684,Autumn
Sample267,Ind9,12,coho salmon,0,Autumn
Sample267,Ind9,12,steelhead salmon,0.034636173670412516,Autumn
Sample267,Ind9,12,pink salmon,0,Autumn
Sample267,Ind9,12,sablefish,0.08613740004354947,Autumn
Sample267,Ind9,12,lingcod,0.022838903448650368,Autumn
Sample267,Ind9,12,arrowtooth flounder,0.49134599897773035,Autumn
Sample267,Ind9,12,Pacific halibut,0,Autumn
Sample268,Ind9,12,Chinook salmon,0.0776033798119778,Autumn
Sample268,Ind9,12,chum salmon,0.18143724989912677,Autumn
Sample268,Ind9,12,coho salmon,0,Autumn
Sample268,Ind9,12,steelhead salmon,0.01093180122273477,Autumn
Sample268,Ind9,12,pink salmon,0,Autumn
Sample268,Ind9,12,sablefish,0,Autumn
Sample268,Ind9,12,lingcod,0.05355641503396528,Autumn
Sample268,Ind9,12,arrowtooth flounder,0.5032562753039496,Autumn
Sample268,Ind9,12,Pacific halibut,0.16843424501698745,Autumn
Sample269,Ind25,2,Chinook salmon,0.7708474665409014,Winter
Sample269,Ind25,2,chum salmon,0.12689098924843548,Winter
Sample269,Ind25,2,coho salmon,0,Winter
Sample269,Ind25,2,steelhead salmon,0,Winter
Sample269,Ind25,2,pink salmon,0,Winter
Sample269,Ind25,2,sablefish,0,Winter
Sample269,Ind25,2,lingcod,0.0644052550811654,Winter
Sample269,Ind25,2,arrowtooth flounder,0.01086266589268929,Winter
Sample269,Ind25,2,Pacific halibut,0.025920244373077113,Winter
Sample270,Ind3,5,Chinook salmon,0.6797230605491444,Spring
Sample270,Ind3,5,chum salmon,0,Spring
Sample270,Ind3,5,coho salmon,0.14292408592844033,Spring
Sample270,Ind3,5,steelhead salmon,0.060262351468229475,Spring
Sample270,Ind3,5,pink salmon,0,Spring
Sample270,Ind3,5,sablefish,0,Spring
Sample270,Ind3,5,lingcod,0,Spring
Sample270,Ind3,5,arrowtooth flounder,0,Spring
Sample270,Ind3,5,Pacific halibut,0.11701876348578544,Spring
Sample271,Ind18,1,Chinook salmon,0,Winter
Sample271,Ind18,1,chum salmon,0.8108279635808385,Winter
Sample271,Ind18,1,coho salmon,0,Winter
Sample271,Ind18,1,steelhead salmon,0,Winter
Sample271,Ind18,1,pink salmon,0,Winter
