"","clust1","ind1","island1","clust2","ind2","island2","rel","assoc"
"359","1","7","Hawaii","1","8","Hawaii",0.620644035680203,0.928364909925831
"360","1","7","Hawaii","1","9","Hawaii",0.522760950275764,0.561061059917462
"361","1","8","Hawaii","1","1","Hawaii",0.68347947462277,0.843684230741822
"362","1","8","Hawaii","1","10","Hawaii",0.484653760807725,0.573062152781906
"363","1","8","Hawaii","1","11","Hawaii",0.624410167842586,0.789735165471822
"364","1","8","Hawaii","1","12","Hawaii",0.690871654277622,0.820103427709117
"365","1","8","Hawaii","1","13","Hawaii",0.61029292904803,0.738005668994623
"366","1","8","Hawaii","1","14","Hawaii",0.56283253274539,0.637988731783795
"367","1","8","Hawaii","1","15","Hawaii",0.479687882734272,0.649057487434366
"368","1","8","Hawaii","1","16","Hawaii",0.669869530374308,0.76237165598377
"369","1","8","Hawaii","1","17","Hawaii",0.533759679016805,0.702643871938963
"370","1","8","Hawaii","1","18","Hawaii",0.687803998611909,0.83910864505556
"371","1","8","Hawaii","1","19","Hawaii",0.731782290708044,0.824665078905139
"372","1","8","Hawaii","1","2","Hawaii",0.705972692445717,0.805527564592299
"373","1","8","Hawaii","1","20","Hawaii",0.510013395447704,0.644595722550725
"374","1","8","Hawaii","1","3","Hawaii",0.56828971738786,0.735569476259644
"375","1","8","Hawaii","1","4","Hawaii",0.713135839472055,0.836879489854047
"376","1","8","Hawaii","1","5","Hawaii",0.707127618110658,0.936985485743657
"377","1","8","Hawaii","1","6","Hawaii",0.528136191809274,0.428039337047219
"378","1","8","Hawaii","1","7","Hawaii",0.687456439799653,0.864868941087576
"379","1","8","Hawaii","1","8","Hawaii",0.67536207532323,0.650872679695964
"380","1","8","Hawaii","1","9","Hawaii",0.587476810678719,0.674134860338442
"381","1","9","Hawaii","1","1","Hawaii",0.540017094169071,0.707491349637333
"382","1","9","Hawaii","1","10","Hawaii",0.664378182119966,0.742420913545986
"383","1","9","Hawaii","1","11","Hawaii",0.642041184075452,0.785174299051006
"384","1","9","Hawaii","1","12","Hawaii",0.459053328699664,0.482233621736955
"385","1","9","Hawaii","1","13","Hawaii",0.528976282280327,0.695546662579583
"386","1","9","Hawaii","1","14","Hawaii",0.578789070502384,0.495064044545459
"387","1","9","Hawaii","1","15","Hawaii",0.731481506948338,0.878358506342667
"388","1","9","Hawaii","1","16","Hawaii",0.514542343469418,0.687826068917799
"389","1","9","Hawaii","1","17","Hawaii",0.638034811254677,0.672634628768738
"390","1","9","Hawaii","1","18","Hawaii",0.591924200011816,0.717978216660127
"391","1","9","Hawaii","1","19","Hawaii",0.629552973037401,0.711883815288035
"392","1","9","Hawaii","1","2","Hawaii",0.526291084516731,0.686449778592427
"393","1","9","Hawaii","1","20","Hawaii",0.502344078634076,0.685381343230214
"394","1","9","Hawaii","1","3","Hawaii",0.667167774501048,0.890726952506006
"395","1","9","Hawaii","1","4","Hawaii",0.492649165248541,0.629506445235287
"396","1","9","Hawaii","1","5","Hawaii",0.542283754970804,0.62769728059155
"397","1","9","Hawaii","1","6","Hawaii",0.605594276626292,0.683479288492114
"398","1","9","Hawaii","1","7","Hawaii",0.663699584758045,0.711416837444269
"399","1","9","Hawaii","1","8","Hawaii",0.554097391505507,0.613586555897821
"400","1","9","Hawaii","1","9","Hawaii",0.648426952429656,0.804317706235568
"401","10","1","Kauai","10","1","Kauai",0.776195756693524,1
"402","10","1","Kauai","10","10","Kauai",0.605459122412662,0.676431641788288
"403","10","1","Kauai","10","11","Kauai",0.596035617619049,0.830564241643625
"404","10","1","Kauai","10","12","Kauai",0.673155828335607,0.980065740958019
"405","10","1","Kauai","10","13","Kauai",0.693601972604796,0.70376371442433
"406","10","1","Kauai","10","14","Kauai",0.614139274396388,0.772495059599684
"407","10","1","Kauai","10","15","Kauai",0.56178776229046,0.684179577302227
"408","10","1","Kauai","10","16","Kauai",0.562987285482371,0.747927684502294
"409","10","1","Kauai","10","17","Kauai",0.473093028041119,0.674989004484776
"410","10","1","Kauai","10","18","Kauai",0.478937238990947,0.523864755567504
"411","10","1","Kauai","10","19","Kauai",0.569622038581015,0.75794738602248
"412","10","1","Kauai","10","2","Kauai",0.510901196104896,0.597132614512716
"413","10","1","Kauai","10","20","Kauai",0.515014295408948,0.675321960178093
"414","10","1","Kauai","10","3","Kauai",0.618264299053585,0.679567186667976
"415","10","1","Kauai","10","4","Kauai",0.752389340481751,1
"416","10","1","Kauai","10","5","Kauai",0.494160566026345,0.614086816678941
"417","10","1","Kauai","10","6","Kauai",0.617304102707401,0.873796574146978
"418","10","1","Kauai","10","7","Kauai",0.67414994769407,0.775588196016188
"419","10","1","Kauai","10","8","Kauai",0.471127601076436,0.544074170086593
"420","10","1","Kauai","10","9","Kauai",0.475906075051685,0.641273357266833
"421","10","10","Kauai","10","1","Kauai",0.437988822571208,0.768256616683352
"422","10","10","Kauai","10","10","Kauai",0.553538669245379,0.602693863501022
"423","10","10","Kauai","10","11","Kauai",0.633873851527644,0.685968689890725
"424","10","10","Kauai","10","12","Kauai",0.575838595864016,0.865899153699905
"425","10","10","Kauai","10","13","Kauai",0.492718693071104,0.790658745364708
"426","10","10","Kauai","10","14","Kauai",0.525830432209983,0.739121370795532
"427","10","10","Kauai","10","15","Kauai",0.638969356748271,0.679275141237903
"428","10","10","Kauai","10","16","Kauai",0.61668833818581,0.72103820926476
"429","10","10","Kauai","10","17","Kauai",0.583439775058817,0.783076986130059
"430","10","10","Kauai","10","18","Kauai",0.550876240170717,0.404470682853785
"431","10","10","Kauai","10","19","Kauai",0.647606690417453,0.910817575116117
"432","10","10","Kauai","10","2","Kauai",0.68872188969497,0.772436379077906
"433","10","10","Kauai","10","20","Kauai",0.551779802978947,0.571200190763147
"434","10","10","Kauai","10","3","Kauai",0.430083636053414,0.63118787171098
"435","10","10","Kauai","10","4","Kauai",0.470147484405218,0.73914047176783
"436","10","10","Kauai","10","5","Kauai",0.687630755771903,0.875704091307398
"437","10","10","Kauai","10","6","Kauai",0.58300811945824,0.624830840575058
"438","10","10","Kauai","10","7","Kauai",0.599454148239201,0.620894539066423
"439","10","10","Kauai","10","8","Kauai",0.587257845338927,0.74860426639636
"440","10","10","Kauai","10","9","Kauai",0.734006179512025,0.778296372465557
"441","10","11","Kauai","10","1","Kauai",0.414682353240428,0.480421806377247
"442","10","11","Kauai","10","10","Kauai",0.72412196517479,0.918356307010307
"443","10","11","Kauai","10","11","Kauai",0.645516833729122,0.744258672272932
"444","10","11","Kauai","10","12","Kauai",0.574899623013126,0.741224633750511
"445","10","11","Kauai","10","13","Kauai",0.588816821492668,0.834509362882528
"446","10","11","Kauai","10","14","Kauai",0.546720953146014,0.675457369572495
"447","10","11","Kauai","10","15","Kauai",0.531677313443459,0.664264886363436
"448","10","11","Kauai","10","16","Kauai",0.658083413702681,0.734225829104758
"449","10","11","Kauai","10","17","Kauai",0.57076451796812,0.763456787630413
"450","10","11","Kauai","10","18","Kauai",0.547853556549287,0.764289962895615
"451","10","11","Kauai","10","19","Kauai",0.60785113926265,0.749227043048329
"452","10","11","Kauai","10","2","Kauai",0.650180982642227,0.781231254124155
"453","10","11","Kauai","10","20","Kauai",0.73984195244087,0.942306716464169
"454","10","11","Kauai","10","3","Kauai",0.650625185636441,0.727322620502
"455","10","11","Kauai","10","4","Kauai",0.580750686610206,0.698571587780805
"456","10","11","Kauai","10","5","Kauai",0.654185583236327,0.79672169839965
"457","10","11","Kauai","10","6","Kauai",0.634547226931096,0.745752223518684
"458","10","11","Kauai","10","7","Kauai",0.652433543340273,0.700089866173845
"459","10","11","Kauai","10","8","Kauai",0.630859958906074,0.854706461578296
"460","10","11","Kauai","10","9","Kauai",0.512249957295347,0.668965538315692
"461","10","12","Kauai","10","1","Kauai",0.6356952016112,0.642264522203848
"462","10","12","Kauai","10","10","Kauai",0.435240526250334,0.641777302702256
"463","10","12","Kauai","10","11","Kauai",0.436691020881465,0.625860474608318
"464","10","12","Kauai","10","12","Kauai",0.618261859931866,0.681896056116324
"465","10","12","Kauai","10","13","Kauai",0.608700257408581,0.71555618205529
"466","10","12","Kauai","10","14","Kauai",0.675216346252002,0.820195911057494
"467","10","12","Kauai","10","15","Kauai",0.597393022386012,0.61388197527459
"468","10","12","Kauai","10","16","Kauai",0.688747139946742,0.734239749676007
"469","10","12","Kauai","10","17","Kauai",0.573603096191155,0.593909167344691
"470","10","12","Kauai","10","18","Kauai",0.652947536498125,0.787295927580893
"471","10","12","Kauai","10","19","Kauai",0.572952038550649,0.758293243690651
"472","10","12","Kauai","10","2","Kauai",0.462446703810226,0.467383737681786
"473","10","12","Kauai","10","20","Kauai",0.637764226662836,0.708012226104159
"474","10","12","Kauai","10","3","Kauai",0.607140259549882,0.911528043654155
"475","10","12","Kauai","10","4","Kauai",0.684313332163187,0.920854052074398
"476","10","12","Kauai","10","5","Kauai",0.685222719133429,0.937709116308065
"477","10","12","Kauai","10","6","Kauai",0.609498873545027,0.769284843885816
"478","10","12","Kauai","10","7","Kauai",0.665624045538523,0.783991315569279
"479","10","12","Kauai","10","8","Kauai",0.647786514093614,0.821420523116636
"480","10","12","Kauai","10","9","Kauai",0.523493563021309,0.629445847027012
"481","10","13","Kauai","10","1","Kauai",0.566699139026432,0.736256861009999
"482","10","13","Kauai","10","10","Kauai",0.484765850320277,0.535165143455814
"483","10","13","Kauai","10","11","Kauai",0.627226895710239,0.875478924077283
"484","10","13","Kauai","10","12","Kauai",0.531017920086307,0.60593478426999
"485","10","13","Kauai","10","13","Kauai",0.657827892880654,0.693858376292692
"486","10","13","Kauai","10","14","Kauai",0.581073471559669,0.769478355845626
"487","10","13","Kauai","10","15","Kauai",0.533655033379844,0.80854195603946
"488","10","13","Kauai","10","16","Kauai",0.604498092019799,0.656431624854643
"489","10","13","Kauai","10","17","Kauai",0.647676392927703,0.700400492914326
"490","10","13","Kauai","10","18","Kauai",0.438955815865385,0.636823227438639
"491","10","13","Kauai","10","19","Kauai",0.553239705425604,0.847592911783531
"492","10","13","Kauai","10","2","Kauai",0.710192311750855,0.575606152784145
"493","10","13","Kauai","10","20","Kauai",0.722758973422323,1
"494","10","13","Kauai","10","3","Kauai",0.431709243420811,0.564244190745494
"495","10","13","Kauai","10","4","Kauai",0.483972622881478,0.603781636140794
"496","10","13","Kauai","10","5","Kauai",0.583753997561738,0.646434100669677
"497","10","13","Kauai","10","6","Kauai",0.551569098082421,0.637943576151552
"498","10","13","Kauai","10","7","Kauai",0.617911660446217,0.840348280522941
"499","10","13","Kauai","10","8","Kauai",0.557498964439897,0.725482487843502
"500","10","13","Kauai","10","9","Kauai",0.650851902795592,0.867588311917438
"501","10","14","Kauai","10","1","Kauai",0.537192616502271,0.677464666297249
"502","10","14","Kauai","10","10","Kauai",0.549126633857659,0.503651104140211
"503","10","14","Kauai","10","11","Kauai",0.71090406402413,0.913391053488398
"504","10","14","Kauai","10","12","Kauai",0.600123770990239,0.731324472133988
"505","10","14","Kauai","10","13","Kauai",0.490941127064218,0.636995486738673
"506","10","14","Kauai","10","14","Kauai",0.613647406462906,0.647570591459677
"507","10","14","Kauai","10","15","Kauai",0.477826694082403,0.548006354062657
"508","10","14","Kauai","10","16","Kauai",0.624376632167494,0.631511157082203
"509","10","14","Kauai","10","17","Kauai",0.558620354467068,0.737273439493051
"510","10","14","Kauai","10","18","Kauai",0.724200374864084,0.933441128482209
"511","10","14","Kauai","10","19","Kauai",0.703788055018328,0.821428493512592
"512","10","14","Kauai","10","2","Kauai",0.570779465448332,0.95199495610001
"513","10","14","Kauai","10","20","Kauai",0.777249991986674,0.893496291522918
"514","10","14","Kauai","10","3","Kauai",0.779690822708144,0.880111456600882
"515","10","14","Kauai","10","4","Kauai",0.723091821061221,0.908829383661757
"516","10","14","Kauai","10","5","Kauai",0.718726898132906,0.924782991727051
"517","10","14","Kauai","10","6","Kauai",0.594566360191752,0.745950563973831
"518","10","14","Kauai","10","7","Kauai",0.684476429236826,0.934297377760802
"519","10","14","Kauai","10","8","Kauai",0.585049916878303,0.768780953847147
"520","10","14","Kauai","10","9","Kauai",0.591187705483723,0.913891841401074
"521","10","15","Kauai","10","1","Kauai",0.637080323265561,0.694529612462028
"522","10","15","Kauai","10","10","Kauai",0.615898470332083,0.737588264567179
"523","10","15","Kauai","10","11","Kauai",0.456964553298618,0.519552447593305
"524","10","15","Kauai","10","12","Kauai",0.776061037093831,0.900345735209512
"525","10","15","Kauai","10","13","Kauai",0.702531477011931,0.718625113332908
"526","10","15","Kauai","10","14","Kauai",0.571727411718168,0.527694800521382
"527","10","15","Kauai","10","15","Kauai",0.622950833995185,0.732998940246956
"528","10","15","Kauai","10","16","Kauai",0.654471763653613,0.651631891708781
"529","10","15","Kauai","10","17","Kauai",0.648705547936488,0.822245502978952
"530","10","15","Kauai","10","18","Kauai",0.651595792770587,0.742819949354914
"531","10","15","Kauai","10","19","Kauai",0.542539913253662,0.643615006318023
"532","10","15","Kauai","10","2","Kauai",0.730768368686315,1
"533","10","15","Kauai","10","20","Kauai",0.592087951501713,0.684997007477295
"534","10","15","Kauai","10","3","Kauai",0.554101364443945,0.727884410195232
"535","10","15","Kauai","10","4","Kauai",0.544491247803741,0.658368704905399
"536","10","15","Kauai","10","5","Kauai",0.573675035827775,0.627759337176717
"537","10","15","Kauai","10","6","Kauai",0.488707082322864,0.595615626135791
"538","10","15","Kauai","10","7","Kauai",0.551403149735121,0.58094676615911
"539","10","15","Kauai","10","8","Kauai",0.69655836713544,0.828795677920262
"540","10","15","Kauai","10","9","Kauai",0.632827635427531,0.899894614769208
"541","10","16","Kauai","10","1","Kauai",0.673912176090716,0.751157325626205
"542","10","16","Kauai","10","10","Kauai",0.646153443044015,0.865265835321858
"543","10","16","Kauai","10","11","Kauai",0.497862187892658,0.76837298863638
"544","10","16","Kauai","10","12","Kauai",0.298927632790203,0.381135641004467
"545","10","16","Kauai","10","13","Kauai",0.58312943832451,0.696487427240335
"546","10","16","Kauai","10","14","Kauai",0.606517249040298,0.770433489668569
"547","10","16","Kauai","10","15","Kauai",0.537090041620251,0.739995433165953
"548","10","16","Kauai","10","16","Kauai",0.459838446044531,0.525353876898545
"549","10","16","Kauai","10","17","Kauai",0.682808446360062,0.755420204078789
"550","10","16","Kauai","10","18","Kauai",0.719844186518448,0.973608566435778
"551","10","16","Kauai","10","19","Kauai",0.556070098687882,0.609899085470039
"552","10","16","Kauai","10","2","Kauai",0.50609358564576,0.684729432250408
"553","10","16","Kauai","10","20","Kauai",0.416291892334404,0.608985503266936
"554","10","16","Kauai","10","3","Kauai",0.716500167711898,0.782451237593426
"555","10","16","Kauai","10","4","Kauai",0.497512289616361,0.605786584014984
"556","10","16","Kauai","10","5","Kauai",0.502300119831511,0.733089794111065
"557","10","16","Kauai","10","6","Kauai",0.558305970308262,0.596384593512956
"558","10","16","Kauai","10","7","Kauai",0.68566656657247,0.692424813039511
"559","10","16","Kauai","10","8","Kauai",0.706654417429732,1
"560","10","16","Kauai","10","9","Kauai",0.688811625353683,0.78163453182627
"561","10","17","Kauai","10","1","Kauai",0.538605945887992,0.781972956405291
"562","10","17","Kauai","10","10","Kauai",0.584426722876786,0.579865790410788
"563","10","17","Kauai","10","11","Kauai",0.65715715670756,0.808312234846983
"564","10","17","Kauai","10","12","Kauai",0.757597939851284,0.798439751339735
"565","10","17","Kauai","10","13","Kauai",0.506261514355332,0.5182980807062
"566","10","17","Kauai","10","14","Kauai",0.831284071232502,1
"567","10","17","Kauai","10","15","Kauai",0.555992666737856,0.688051883758705
"568","10","17","Kauai","10","16","Kauai",0.575028988155057,0.776509568880582
"569","10","17","Kauai","10","17","Kauai",0.685437321066193,0.874446061199614
"570","10","17","Kauai","10","18","Kauai",0.59742447576586,0.740285221725403
"571","10","17","Kauai","10","19","Kauai",0.561546403074217,0.665044770602922
"572","10","17","Kauai","10","2","Kauai",0.564238749564998,0.650660812681616
"573","10","17","Kauai","10","20","Kauai",0.497789408548631,0.538759334614689
"574","10","17","Kauai","10","3","Kauai",0.707847498093961,0.816562457814765
"575","10","17","Kauai","10","4","Kauai",0.639297610364577,0.798828974264672
"576","10","17","Kauai","10","5","Kauai",0.323557786911219,0.316949156224807
"577","10","17","Kauai","10","6","Kauai",0.606640439402801,0.785144407534154
"578","10","17","Kauai","10","7","Kauai",0.570207269017586,0.68981929665986
"579","10","17","Kauai","10","8","Kauai",0.662119452494817,0.865592073923556
"580","10","17","Kauai","10","9","Kauai",0.673661159235803,0.822420010166712
"581","10","18","Kauai","10","1","Kauai",0.536574888927354,0.614140807915462
"582","10","18","Kauai","10","10","Kauai",0.56587016602871,0.647626971647261
"583","10","18","Kauai","10","11","Kauai",0.84398468936919,0.959677153962547
"584","10","18","Kauai","10","12","Kauai",0.462267562925378,0.543123003513827
"585","10","18","Kauai","10","13","Kauai",0.596775173027935,0.569313495321354
"586","10","18","Kauai","10","14","Kauai",0.676496996295832,0.769381861087857
"587","10","18","Kauai","10","15","Kauai",0.526490127593771,0.711861732648072
"588","10","18","Kauai","10","16","Kauai",0.596115623326024,0.702735532687358
"589","10","18","Kauai","10","17","Kauai",0.566717410120322,0.893676399609341
